Product,State,n_months,prophet_mse,prophet_rmse,prophet_mae,prophet_mape,sarima_mse,sarima_rmse,sarima_mae,sarima_mape,chosen_model,notes
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",CO,55,,,,,1.4050736017494294,1.1853580057305175,0.9893343259576408,0.5883802855813135,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",MA,55,,,,,0.7277523254199637,0.8530840084188448,0.7210884353741495,0.6054421768707482,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",WA,55,,,,,6.8944697207417205,2.6257322256356836,2.068206935721124,1.031632145771382,SARIMA,
MORTGAGE,MA,55,,,,,1.1202614846467867,1.0584240570994154,0.9328780652619004,0.8246585489464252,SARIMA,
STUDENT LOAN,GA,55,,,,,58.32808957944732,7.637282866271703,6.818270903055939,3.227150560325344,SARIMA,
STUDENT LOAN,NY,55,,,,,96.78434390102586,9.837903430153492,8.176498823892437,5.332838161624107,SARIMA,
VEHICLE LOAN OR LEASE,MD,55,,,,,4.463847017305103,2.1127818196172323,1.7600262705696161,0.9356988684747517,SARIMA,
VEHICLE LOAN OR LEASE,MI,55,,,,,4.137631659718713,2.0341169238071624,1.5559430876319151,1.2014457537016863,SARIMA,
VEHICLE LOAN OR LEASE,TN,55,,,,,2.267711446527984,1.505892242668108,1.1666666666666667,0.561152606884965,SARIMA,
CHECKING OR SAVINGS ACCOUNT,KY,54,,,,,5.950735812339574,2.4394130056920607,2.0449369399510964,1.0703611570477622,SARIMA,
DEBT COLLECTION,IA,54,,,,,7.912457894448174,2.8129091514743547,2.6666666666666665,1.6247865127740375,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",MD,54,,,,,8.736545138888886,2.9557647299622625,2.3472222222222214,0.6193783068783069,SARIMA,
STUDENT LOAN,MI,54,,,,,34.09610379208207,5.8391869118981,5.224479265238426,3.3525995593711495,SARIMA,
STUDENT LOAN,OH,54,,,,,13.172422633241924,3.629383230418348,3.0,0.9878736036889476,SARIMA,
CHECKING OR SAVINGS ACCOUNT,AR,53,,,,,4.267658110594776,2.0658310944011795,1.3333333333333333,0.22688545369948165,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",MO,53,,,,,19.87428726282384,4.458058687682772,3.838523817259562,0.6033876708254576,SARIMA,
VEHICLE LOAN OR LEASE,AZ,53,,,,,4.341139912759337,2.0835402354548704,1.699066475631396,0.43963431366108413,SARIMA,
VEHICLE LOAN OR LEASE,VA,53,,,,,4.746377018493052,2.178618144258661,1.7607767392332487,0.8026737105286826,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,52,,,,,6.8068260017855735,2.6089894598839556,2.532347508695601,0.8371285893662249,SARIMA,
MORTGAGE,CT,52,,,,,1.9365053486685302,1.3915837555348691,1.298143231866328,1.002295912611843,SARIMA,
CHECKING OR SAVINGS ACCOUNT,MS,51,,,,,8.891975308641973,2.9819415334043646,2.7962962962962963,0.5041887125220459,SARIMA,
DEBT COLLECTION,DC,51,,,,,4.285067005182175,2.070040339022932,1.6666666666666667,0.8685229159599848,SARIMA,
DEBT COLLECTION,ID,51,,,,,6.335245471464415,2.5169913530770054,1.5648718290614967,0.4961294476433949,SARIMA,
STUDENT LOAN,IL,51,,,,,14.219482317343266,3.7708728853334827,3.183428960114021,1.1682678223473801,SARIMA,
VEHICLE LOAN OR LEASE,MA,51,,,,,3.154867101810941,1.7761945562947041,1.6728155117735535,0.7832176601139454,SARIMA,
VEHICLE LOAN OR LEASE,SC,51,,,,,9.615702479338843,3.100919618329189,2.5000000000000004,0.8088383838383839,SARIMA,
CHECKING OR SAVINGS ACCOUNT,DC,50,,,,,1.4734041249799201,1.2138385909913723,0.8421507510572065,0.3422965792214052,SARIMA,
CHECKING OR SAVINGS ACCOUNT,OK,50,,,,,3.189166637882241,1.7858237981061404,1.5666666603404193,0.9909722181365209,SARIMA,
DEBT COLLECTION,NM,50,,,,,7.164428374655647,2.6766449848001224,2.3333333333333335,0.9500946969696972,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NV,50,,,,,2.795971074380166,1.6721157479014919,1.4924242424242424,0.6311237373737374,SARIMA,
STUDENT LOAN,CO,50,,,,,1.695145650164032,1.3019775920360657,1.0,0.2171258542636568,SARIMA,
MORTGAGE,MN,49,,,,,1.1762877534661178,1.0845680031543057,0.9767627814591912,0.9250800956604371,SARIMA,
MORTGAGE,OR,49,,,,,0.5966288083648825,0.7724175091004104,0.6240310077519385,0.4870801033591734,SARIMA,
STUDENT LOAN,VA,49,,,,,10.79651383914318,3.285804899738142,2.6538564747916866,1.6538564747916864,SARIMA,
